sort,proddesc,batch,GL_reviewed,label_filename,label_completed(1=yes),URL,Link,Reference,publication_id,title,year,scale,north,south,east,west,series,authors
4768,21869,1,yes,USGS_B-1714-B_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21869.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21869.htm,"Connor, J.J., Delaney, T.A., Kulik, D.M., Sawatzky, D.L., Whipple, J.W., and Ryan, G.S., 1988, Mineral resources of the Diamond Breaks Wilderness Study Area, Moffat County, Colorado, and Daggett County, Utah: U.S. Geological Survey, Bulletin 1714-B, scale 1:50,000.",21869,"Mineral resources of the Diamond Breaks Wilderness Study Area, Moffat County, Colorado, and Daggett County, Utah",1988,50000,40.875,40.625,-108.875,-109.125,Bulletin 1714-B,"Connor, J.J.; Delaney, T.A.; Kulik, D.M.; Sawatzky, D.L.; Whipple, J.W.; Ryan, G.S."
4770,21872,1,yes,USGS_B-1715-D_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21872.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21872.htm,"Armbrustmacher, T.J., Barton, H.N., Kulik, D.M., Lee, Keenan, and Brown, S.D., 1989, Mineral resources of the Gunnison Gorge Wilderness Study Area, Montrose and Delta Counties, Colorado: U.S. Geological Survey, Bulletin 1715-D, scale 1:24,000.",21872,"Mineral resources of the Gunnison Gorge Wilderness Study Area, Montrose and Delta Counties, Colorado",1989,24000,38.758,38.575,-107.75,-107.867,Bulletin 1715-D,"Armbrustmacher, T.J.; Barton, H.N.; Kulik, D.M.; Lee, Keenan; Brown, S.D."
4771,21873,1,yes,USGS_B-1715-E_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21873.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21873.htm,"Dickerson, R.P., Barton, H.N., Blank, H.R., Jr., and Scott, D.C., 1990, Mineral resources of the Tabeguache Creek Wilderness Study Area, Montrose County, Colorado: U.S. Geological Survey, Bulletin 1715-E, scale 1:24,000.",21873,"Mineral resources of the Tabeguache Creek Wilderness Study Area, Montrose County, Colorado",1990,24000,38.392,38.317,-108.5,-108.625,Bulletin 1715-E,"Dickerson, R.P.; Barton, H.N.; Blank, H.R., Jr.; Scott, D.C."
4772,21874,1,yes,USGS_B-1716-A_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21874.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21874.htm,"Lindsey, D.A., Hassemer, J.R., Abrams, G.A., Taylor, R.B., and Hannigan, B.J., 1985, Mineral resources of the Black Canyon and South Piney Creek Wilderness Study Areas, Saguache County, Colorado: U.S. Geological Survey, Bulletin 1716-A, scale 1:24,000.",21874,"Mineral resources of the Black Canyon and South Piney Creek Wilderness Study Areas, Saguache County, Colorado",1985,24000,38.283,38.2,-105.783,-105.867,Bulletin 1716-A,"Lindsey, D.A.; Hassemer, J.R.; Abrams, G.A.; Taylor, R.B.; Hannigan, B.J."
4773,21876,1,yes,USGS_B-1716-C_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21876.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21876.htm,"Leibold, A.M., Worl, R.G., Martin, R.A., and Zelten, J.E., 1986, Mineral resources of the Browns Canyon Wilderness Study Area, Chaffee County, Colorado: U.S. Geological Survey, Bulletin 1716-C, scale 1:24,000.",21876,"Mineral resources of the Browns Canyon Wilderness Study Area, Chaffee County, Colorado",1986,24000,38.758,38.625,-106,-106.125,Bulletin 1716-C,"Leibold, A.M.; Worl, R.G.; Martin, R.A.; Zelten, J.E."
4774,21877,1,yes,USGS_B-1717-C_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21877.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21877.htm,"Soulliere, S.J., Arnold, M.A., Hassemer, J.R., Martin, R.A., Kluender, S.E., and Zelten, J.E., 1986, Mineral resources of the Bull Gulch Wilderness Study Area, Eagle County, Colorado: U.S. Geological Survey, Bulletin 1717-C, scale 1:24,000.",21877,"Mineral resources of the Bull Gulch Wilderness Study Area, Eagle County, Colorado",1986,24000,39.875,39.75,-106.875,-107,Bulletin 1717-C,"Soulliere, S.J.; Arnold, M.A.; Hassemer, J.R.; Martin, R.A.; Kluender, S.E.; Zelten, J.E."
4777,21882,1,yes,USGS_B-1718-E_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21882.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21882.htm,"Wilson, A.B., Janecke, S.U., Skipp, Betty, Kleinkopf, M.D., McCafferty, A.E., Barton, H.N., and Miller, M.S., 1990, Mineral resources of the Borah Peak Wilderness Study Area, Custer County, Idaho: U.S. Geological Survey, Bulletin 1718-E, scale 1:24,000.",21882,"Mineral resources of the Borah Peak Wilderness Study Area, Custer County, Idaho",1990,24000,44.133,44.042,-113.75,-113.875,Bulletin 1718-E,"Wilson, A.B.; Janecke, S.U.; Skipp, Betty; Kleinkopf, M.D.; McCafferty, A.E.; Barton, H.N.; Miller, M.S."
4779,21889,1,yes,USGS_B-1722-A_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21889.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21889.htm,"Hettinger, R.D., Bankey, Viki, and Causey, J.D., 1987, Mineral resources of the Burnt Lodge Wilderness Study Area, Phillips and Valley Counties, Montana: U.S. Geological Survey, Bulletin 1722-A, scale 1:24,000.",21889,"Mineral resources of the Burnt Lodge Wilderness Study Area, Phillips and Valley Counties, Montana",1987,24000,47.8,47.7,-107.292,-107.517,Bulletin 1722-A,"Hettinger, R.D.; Bankey, Viki; Causey, J.D."
4782,21633,1,yes,USGS_B-1724-B_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21633.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21633.htm,"Tysdal, R.G., Lee, G.K., Hassemer, J.H., Hanna, W.F., and Benham, J.R., 1987, Mineral resources of the Blacktail Mountains Wilderness Study Area, Beaverhead County, Montana: U.S. Geological Survey, Bulletin 1724-B, scale 1:24,000.",21633,"Mineral resources of the Blacktail Mountains Wilderness Study Area, Beaverhead County, Montana",1987,24000,45.057,44.965,-112.528,-112.66,Bulletin 1724-B,"Tysdal, R.G.; Lee, G.K.; Hassemer, J.H.; Hanna, W.F.; Benham, J.R."
4783,21634,1,yes,USGS_B-1724-C_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21634.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21634.htm,"Pearson, R.C., Hassemer, J.H., Hanna, W.F., Hoover, D.B., Pierce, H.A., and Schmauch, S.W., 1987, Mineral resources of the Farlin Creek Wilderness Study Area, Beaverhead County, Montana: U.S. Geological Survey, Bulletin 1724-C, scale 1:24,000.",21634,"Mineral resources of the Farlin Creek Wilderness Study Area, Beaverhead County, Montana",1987,24000,45.375,45.322,-113.058,-113.11,Bulletin 1724-C,"Pearson, R.C.; Hassemer, J.H.; Hanna, W.F.; Hoover, D.B.; Pierce, H.A.; Schmauch, S.W."
4784,21637,1,yes,USGS_B-1725-A_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21637.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21637.htm,"Johnson, B.R., Richter, D.H., Grauch, V.J.S., and Kriedler, T.J., 1987, Mineral resources of the Bad Lands Wilderness Study Area, Elko County, Nevada: U.S. Geological Survey, Bulletin 1725-A, scale 1:24,000.",21637,"Mineral resources of the Bad Lands Wilderness Study Area, Elko County, Nevada",1987,24000,41.824,41.728,-114.878,-114.983,Bulletin 1725-A,"Johnson, B.R.; Richter, D.H.; Grauch, V.J.S.; Kriedler, T.J."
4785,21641,1,yes,USGS_B-1725-E_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21641.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21641.htm,"Poole, F.G., Elrick, Maya, Tucker, R.E., Harris, R.N., Oliver, H.W., and Johnson, F.L., 1988, Mineral resources of the Goshute Canyon Wilderness Study Area, Elko and White Pine Counties, Nevada: U.S. Geological Survey, Bulletin 1725-E, scale 1:31,680.",21641,"Mineral resources of the Goshute Canyon Wilderness Study Area, Elko and White Pine Counties, Nevada",1988,31680,40.132,39.975,-114.76,-114.919,Bulletin 1725-E,"Poole, F.G.; Elrick, Maya; Tucker, R.E.; Harris, R.N.; Oliver, H.W.; Johnson, F.L."
4787,21670,1,yes,USGS_B-1731-F_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21670.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21670.htm,"Brooks, W.E., Tucker, R.E., Goodhue, Christopher, Day, G.W., Plouff, Donald, Duval, J.S., Johnson, F.L., and Benjamin, D.A., 1987, Mineral resources of the Park Range Wilderness Study Area, Nye County, Nevada: U.S. Geological Survey, Bulletin 1731-F, scale 1:50,000.",21670,"Mineral resources of the Park Range Wilderness Study Area, Nye County, Nevada",1987,50000,39,38.763,-116.067,-116.25,Bulletin 1731-F,"Brooks, W.E.; Tucker, R.E.; Goodhue, Christopher; Day, G.W.; Plouff, Donald; Duval, J.S.; Johnson, F.L.; Benjamin, D.A."
4789,21684,1,yes,USGS_B-1734-D_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21684.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21684.htm,"Moore, S.L., Turner, R.L., Blank, H.R., and Korzeb, S.L., 1988, Mineral resources of the Sierra de las Canas Wilderness Study Area, Socorro County, New Mexico: U.S. Geological Survey, Bulletin 1734-D, scale 1:24,000.",21684,"Mineral resources of the Sierra de las Canas Wilderness Study Area, Socorro County, New Mexico",1988,24000,34.092,33.952,-106.691,-106.792,Bulletin 1734-D,"Moore, S.L.; Turner, R.L.; Blank, H.R.; Korzeb, S.L."
4790,21691,1,yes,USGS_B-1735-C_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21691.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21691.htm,"Drewes, Harald, Barton, H.N., Hanna, W.F., and Scott, D.C., 1988, Mineral resources of the Big Hatchet Mountains Wilderness Study Area, Hidalgo County, New Mexico: U.S. Geological Survey, Bulletin 1735-C, scale 1:50,000.",21691,"Mineral resources of the Big Hatchet Mountains Wilderness Study Area, Hidalgo County, New Mexico",1988,50000,31.739,31.482,-108.224,-108.451,Bulletin 1735-C,"Drewes, Harald; Barton, H.N.; Hanna, W.F.; Scott, D.C."
4791,21693,1,yes,USGS_B-1735-E_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21693.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21693.htm,"Moore, S.L., Kleinkopf, M.D., Nowlan, G.A., and Corbetta, P.A., 1989, Mineral resources of the Brokeoff Mountains Wilderness Study Area, Otero County, New Mexico: U.S. Geological Survey, Bulletin 1735-E, scale 1:24,000.",21693,"Mineral resources of the Brokeoff Mountains Wilderness Study Area, Otero County, New Mexico",1989,24000,32.105,32,-104.906,-105.023,Bulletin 1735-E,"Moore, S.L.; Kleinkopf, M.D.; Nowlan, G.A.; Corbetta, P.A."
4792,21697,1,yes,USGS_B-1736-C_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21697.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21697.htm,"Dickerson, R.P., Case, J.E., Barton, H.N., and Chatman, M.L., 1988, Mineral resources of the Black Ridge Canyons Wilderness Study Area, Mesa County, Colorado, and Grand County, Utah, and Westwater Canyon Wilderness Study Area, Grand County, Utah: U.S. Geological Survey, Bulletin 1736-C, scale 1:50,000.",21697,"Mineral resources of the Black Ridge Canyons Wilderness Study Area, Mesa County, Colorado, and Grand County, Utah, and Westwater Canyon Wilderness Study Area, Grand County, Utah",1988,50000,39.208,38.933,-108.733,-109.225,Bulletin 1736-C,"Dickerson, R.P.; Case, J.E.; Barton, H.N.; Chatman, M.L."
4793,21702,1,yes,USGS_B-1737-E_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21702.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21702.htm,"Conway, C.M., Hassemer, J.R., Knepper, D.H., Pitkin, J.A., Jachens, R.C., and Chatman, M.L., 1990, Mineral resources of the Wabayuma Peak Wilderness Study Area, Mohave County, Arizona: U.S. Geological Survey, Bulletin 1737-E, scale 1:36,000.",21702,"Mineral resources of the Wabayuma Peak Wilderness Study Area, Mohave County, Arizona",1990,36000,35.065,34.875,-113.892,-114.09,Bulletin 1737-E,"Conway, C.M.; Hassemer, J.R.; Knepper, D.H.; Pitkin, J.A.; Jachens, R.C.; Chatman, M.L."
4796,21739,1,yes,USGS_B-1746-D_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21739.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21739.htm,"Houser, B.B., Jones, J.L., Kilburn, J.E., Blank, H.R., Wood, R.H., and Cook, K.L., 1988, Mineral resources of the Red Mountain Wilderness Study Area, Washington County, Utah: U.S. Geological Survey, Bulletin 1746-D, scale 1:24,000.",21739,"Mineral resources of the Red Mountain Wilderness Study Area, Washington County, Utah",1988,24000,37.296,37.175,-113.625,-113.788,Bulletin 1746-D,"Houser, B.B.; Jones, J.L.; Kilburn, J.E.; Blank, H.R.; Wood, R.H.; Cook, K.L."
4797,21740,1,yes,USGS_B-1746-E_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21740.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21740.htm,"Van Loenen, R.E., Sable, E.G., Blank, H.R., Barton, H.N., Briggs, P.H., Zelten, J.E., and Cook, K.L., 1989, Mineral resources of the eight wilderness study areas bordering Zion National Park, Washington and Kane Counties, Utah: U.S. Geological Survey, Bulletin 1746-E, scale 1:24,000.",21740,"Mineral resources of the eight wilderness study areas bordering Zion National Park, Washington and Kane Counties, Utah",1989,24000,37.472,37.292,-112.859,-113.167,Bulletin 1746-E,"Van Loenen, R.E.; Sable, E.G.; Blank, H.R.; Barton, H.N.; Briggs, P.H.; Zelten, J.E.; Cook, K.L."
4802,21748,1,yes,USGS_B-1749-B_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21748.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21748.htm,"Cox, L.J., Duttweiler, K.A., Campbell, D.L., Duval, J.S., Podwysocki, M.H., Bankey, Viki, Cook, K.L., and Brown, S.D., 1989, Mineral resources of the Wah Wah Mountains Wilderness Study Area, Beaver and Millard Counties, Utah: U.S. Geological Survey, Bulletin 1749-B, scale 1:50,000.",21748,"Mineral resources of the Wah Wah Mountains Wilderness Study Area, Beaver and Millard Counties, Utah",1989,50000,38.806,38.5,-113.453,-113.667,Bulletin 1749-B,"Cox, L.J.; Duttweiler, K.A.; Campbell, D.L.; Duval, J.S.; Podwysocki, M.H.; Bankey, Viki; Cook, K.L.; Brown, S.D."
4803,21752,1,yes,USGS_B-1751-B_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21752.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21752.htm,"Dubiel, R.F., Bromfield, C.S., Church, S.E., Kemp, W.M., Larson, M.J., Peterson, Fred, and Neubert, J.T., 1988, Mineral resources of the Bull Mountain Wilderness Study Area, Garfield and Wayne Counties, Utah: U.S. Geological Survey, Bulletin 1751-B, scale 1:50,000.",21752,"Mineral resources of the Bull Mountain Wilderness Study Area, Garfield and Wayne Counties, Utah",1988,50000,38.25,38.039,-110.583,-110.833,Bulletin 1751-B,"Dubiel, R.F.; Bromfield, C.S.; Church, S.E.; Kemp, W.M.; Larson, M.J.; Peterson, Fred; Neubert, J.T."
4804,21761,1,yes,USGS_B-1754-D_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21761.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21761.htm,"Bartsch-Winkler, Susan, Case, J.E., Barton, H.N., Duval, J.S., and Lane, M.E., 1990, Mineral resources of the Negro Bill Canyon Wilderness Study Area, Grand County, Utah: U.S. Geological Survey, Bulletin 1754-D, scale 1:24,000.",21761,"Mineral resources of the Negro Bill Canyon Wilderness Study Area, Grand County, Utah",1990,24000,38.638,38.583,-109.378,-109.537,Bulletin 1754-D,"Bartsch-Winkler, Susan; Case, J.E.; Barton, H.N.; Duval, J.S.; Lane, M.E."
4805,21765,1,yes,USGS_B-1756-A_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21765.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21765.htm,"Hosterman, J.W., Hill, R.H., Kulik, D.M., and Gese, D.D., 1989, Mineral resources of the Medicine Lodge, Alkali Creek, and Trapper Creek Wilderness Study Areas, Big Horn County, Wyoming: U.S. Geological Survey, Bulletin 1756-A, scale 1:48,000.",21765,"Mineral resources of the Medicine Lodge, Alkali Creek, and Trapper Creek Wilderness Study Areas, Big Horn County, Wyoming",1989,48000,44.527,44.311,-107.415,-107.705,Bulletin 1756-A,"Hosterman, J.W.; Hill, R.H.; Kulik, D.M.; Gese, D.D."
4806,21770,1,yes,USGS_B-1756-F_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21770.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21770.htm,"Hadley, D.G., Ryder, R.T., Hill, R.H., Kulik, D.M., McLeod, K.E., and Jeske, R.E., 1990, Mineral resources of the McCullough Peak Wilderness Study Area, Park County, Wyoming: U.S. Geological Survey, Bulletin 1756-F, scale 1:24,000.",21770,"Mineral resources of the McCullough Peak Wilderness Study Area, Park County, Wyoming",1990,24000,44.7,44.542,-108.708,-108.917,Bulletin 1756-F,"Hadley, D.G.; Ryder, R.T.; Hill, R.H.; Kulik, D.M.; McLeod, K.E.; Jeske, R.E."
4807,21771,1,yes,USGS_B-1757-A_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21771.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21771.htm,"Merewether, E.A., Kulik, D.M., and Ryan, G.S., 1987, Mineral resources of the Sand Dunes Wilderness Study Area, Sweetwater County, Wyoming: U.S. Geological Survey, Bulletin 1757-A, scale 1:24,000.",21771,"Mineral resources of the Sand Dunes Wilderness Study Area, Sweetwater County, Wyoming",1987,24000,42.083,41.967,-109.142,-109.267,Bulletin 1757-A,"Merewether, E.A.; Kulik, D.M.; Ryan, G.S."
4808,21774,1,yes,USGS_B-1757-D_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21774.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21774.htm,"Day, W.C., Hill, R.H., Kulik, D.M., Scott, D.C., and Hausel, W.D., 1988, Mineral resources of the Sweetwater Canyon Wilderness Study Area, Fremont County, Wyoming: U.S. Geological Survey, Bulletin 1757-D, scale 1:24,000.",21774,"Mineral resources of the Sweetwater Canyon Wilderness Study Area, Fremont County, Wyoming",1988,24000,42.452,42.394,-108.375,-108.555,Bulletin 1757-D,"Day, W.C.; Hill, R.H.; Kulik, D.M.; Scott, D.C.; Hausel, W.D."
4809,21778,1,yes,USGS_B-1757-H_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21778.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21778.htm,"Van Loenen, R.E., Hill, R.H., Bankey, Viki, Bryant, W.A., and Kness, R.F., 1990, Mineral resources of the Adobe Town Wilderness Study Area, Sweetwater County, Wyoming: U.S. Geological Survey, Bulletin 1757-H, scale 1:24,000.",21778,"Mineral resources of the Adobe Town Wilderness Study Area, Sweetwater County, Wyoming",1990,24000,41.237,41.135,-108.203,-108.338,Bulletin 1757-H,"Van Loenen, R.E.; Hill, R.H.; Bankey, Viki; Bryant, W.A.; Kness, R.F."
4811,19665,1,yes,USGS_C-97-A_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_19665.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_19665.htm,"Ellis, M.S., and Freeman, V.L., 1984, Geologic map and cross-sections of the Carbondale 30' x 60' quadrangle, west-central Colorado: U.S. Geological Survey, Coal Investigations Map C-97-A, scale 1:100,000.",19665,"Geologic map and cross-sections of the Carbondale 30' x 60' quadrangle, west-central Colorado",1984,100000,39.5,39,-107,-108,Coal Investigations Map C-97-A,"Ellis, M.S.; Freeman, V.L."
4834,10203,1,yes,USGS_I-2266_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10203.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10203.htm,"Scott, G.R., and Pillmore, C.L., 1993, Geologic and structure-contour map of the Raton 30' X 60' quadrangle, Colfax and Union Counties, New Mexico, and Las Animas County, Colorado: U.S. Geological Survey, Miscellaneous Investigations Series Map I-2266, scale 1:100,000.",10203,"Geologic and structure-contour map of the Raton 30' X 60' quadrangle, Colfax and Union Counties, New Mexico, and Las Animas County, Colorado",1993,100000,37,36.5,-104,-105,Miscellaneous Investigations Series Map I-2266,"Scott, G.R.; Pillmore, C.L."
4835,30333,1,yes,USGS_I-2628_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_30333.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_30333.htm,"Billingsley, G.H., and Workman, J.B., 2000, Geologic map of the Littlefield 30' X 60' quadrangle, Mohave County, northwestern Arizona: U.S. Geological Survey, Geologic Investigations Series Map I-2628, scale 1:100,000.",30333,"Geologic map of the Littlefield 30' X 60' quadrangle, Mohave County, northwestern Arizona",2000,100000,37,36.5,-113,-114,Geologic Investigations Series Map I-2628,"Billingsley, G.H.; Workman, J.B."
4839,28120,1,yes,USGS_I-2725_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_28120.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_28120.htm,"Souders, V.L., 2000, Geologic map and cross sections showing configurations of bedrock surfaces, Broken Bow 1 degree X 2 degree quadrangle, east-central Nebraska: U.S. Geological Survey, Geologic Investigations Series Map I-2725, scale 1:250,000.",28120,"Geologic map and cross sections showing configurations of bedrock surfaces, Broken Bow 1 degree X 2 degree quadrangle, east-central Nebraska",2000,250000,42,41,-98,-100,Geologic Investigations Series Map I-2725,"Souders, V.L."
